Frame;Time;X_Arena0_Ind0;Y_Arena0_Ind0;X_Arena1_Ind0;Y_Arena1_Ind0;X_Arena2_Ind0;Y_Arena2_Ind0;X_Arena3_Ind0;Y_Arena3_Ind0;X_Arena4_Ind0;Y_Arena4_Ind0;X_Arena5_Ind0;Y_Arena5_Ind0;X_Arena6_Ind0;Y_Arena6_Ind0;X_Arena7_Ind0;Y_Arena7_Ind0;X_Arena8_Ind0;Y_Arena8_Ind0
19680;658.55;711.3279857;264.9768271;913.8901304;293.0931099;1244;398;567.7293233;428.3446115;801.9396552;563.6982759;1162.516854;659.1516854;693.1510293;939.2911718;1024.872642;919.6721698;1136.872942;971.1502058
19681;658.58;710.7598566;264.1075269;910.8816029;291.6976321;1244;398;564.6561086;429.9468326;801.9291101;563.2745098;1163.313953;659.7209302;692.3832547;940.0884434;1024.766435;919.7362722;1136.059039;970.3516196
19682;658.61;710.6400709;262.106383;907.4069767;290.5697674;1244;398;567.7124682;428.2684478;801.7807808;563.6846847;1163.309524;659.7142857;692.5704388;940.0034642;1024.771075;919.6573859;1135.842133;970.2842667
19683;658.65;710.6400709;261.106383;904.0934066;287.3956044;1244;398;567.1141439;428.6191067;801.7227139;563.6814159;1163;659.55;693.2553232;939.5351423;1024.57109;919.9004739;1136.215746;970.50818
19684;658.68;711.4581105;259.1265597;901.8160291;285.6375228;1244;398;565.5799031;429.2929782;801.7312775;563.6446402;1163.035197;659.5548654;693.5342894;939.4934731;1024.760369;919.6589862;1147.910914;977.9825773
19685;658.71;711.6845878;258.0537634;897.8936937;283.5765766;1244;398;564.295612;430.1212471;801.8833333;563.6833333;1163.047035;659.6155419;693.7668327;939.4154215;1021.62116;924.8515358;1147.883614;977.8344873
19686;658.75;712.2273504;256.434188;895.0666667;282.0117647;1244;398;566.0012019;429.1983173;801.8622047;563.1968504;1163.047035;659.6155419;693.7585696;939.4367241;1008.408661;940.4114059;1147.849887;977.8858888
19687;658.78;712.521815;254.9703316;891.6539855;279.8532609;1244;398;564.3975501;430.2360802;801.9139344;563.7131148;1163.047035;659.6155419;693.8514594;939.4432051;1008.774011;939.9854297;1147.679012;977.8044185
19688;658.81;713.0714286;254;889.6716667;277.38;1244;398;565.9388489;429.1966427;801.8948824;563.6528354;1163.012346;659.6111111;694.203775;938.8277442;1011.885449;936.5861713;1146.271555;977.0980991
19689;658.85;713.8505747;251.8243021;888.8723051;274.0613599;1244;398;566.3789474;428.4552632;801.6465517;563.7155172;1163.482309;660.0540037;694.1323529;938.3600218;1010.291747;937.268714;1211.860359;846.9294595
19690;658.88;714.8137715;251.3583725;887.0600316;270.5813586;1244;398;564.4474173;430.0070606;801.6958831;563.7436919;1162.490909;659.0636364;694.5636331;938.4828577;1009.544915;938.4559322;1236.960421;860.0655535
19691;658.91;715.980198;249.9141914;886.8627451;267.127451;1244;398;564.6902916;429.9704688;802;564.3333333;1145;624.5;694.3552298;938.6994209;984.2444444;971.7777778;1100.68169;884.1192488
19692;658.95;717.2912458;249.3215488;887.2193437;264.1986183;1244;398;562.894;431.225;802.1369863;564.3219178;1146.663664;539.3033033;694.0582828;939.4747196;923.6810345;1006.842313;NA;NA
19693;658.98;719.0252765;247.5292259;887.4708738;261.6213592;1281.988371;371.6198294;562.9431373;431.3254902;802.1644737;564.8421053;1214;457;693.7043716;939.8579235;923.533049;1006.834399;1124.969502;946.8475086
19694;659.01;720.3283333;246.38;889.1201354;258.5769882;1219.367901;240.4197531;561.6676423;431.8325203;802.1470588;564.7908497;1308.244444;453.2222222;694.2025862;939.1616379;923.7889126;1006.842928;1106;933
19695;659.05;722.3534338;244.3534338;889.0905983;256.5504274;1173.463277;253.9548023;562.3390476;431.587619;802.1233766;564.7987013;NA;NA;694.3319004;938.8477521;923.908142;1006.779402;1107;935
19696;659.08;723.2619048;243.8278388;890.1262136;253.0873786;1181.471264;252.5603448;561.9394786;431.924581;802.1578947;564.7960526;NA;NA;693.7281324;939.7466812;923.2419006;1006.930526;1106.885714;935.0428571
19697;659.12;724.1464646;243.1161616;891.5398374;248.5837398;1184.050633;252.5379747;561.9375;431.8835227;802.1289308;565.1446541;NA;NA;693.4944292;939.7930594;923.8577406;1006.802999;1106;933.5
19698;659.15;724.4450355;243.0159574;892.2275132;245.5731922;1188.308285;252.6223507;561.4531549;432.0325048;802.1518987;565.1392405;NA;NA;693.9195656;939.0382846;923.8033473;1006.800907;1106;933.5
19699;659.18;724.6565144;242.7174281;893.1082474;242.790378;1190.991803;255.147541;561.8064516;431.8880455;802.1518987;565.1392405;NA;NA;693.7448226;939.2202413;923.6966527;1006.807183;1106;933
19700;659.22;724.9494949;242.0774411;893.9646465;241.5555556;1143.890926;187.6850024;561.6521739;432.0085066;802.1895425;565.4858388;NA;NA;693.8769147;938.9863239;923.8357895;1006.796491;1106.885714;935.0428571
19701;659.25;724.9299145;242.1162393;894.8007055;239.4620811;1142.495597;188.6201258;562.3589245;431.5921607;802.1305732;565.1719745;1168.986053;478.2496513;693.8165939;939.1713974;923.9599156;1006.788678;1107.5;936.5
19702;659.28;725.970297;241.9653465;895.9276896;238.5326279;1139.932203;192.3983051;565.749543;430.3235832;802.0723684;564.75;NA;NA;693.921147;939.053405;923.8474227;1006.73677;1106;933
19703;659.32;727.4201389;241.6527778;897.4705882;237.4558824;1131;207;565.3009009;430.6468468;802.1184211;564.8092105;NA;NA;694.2317737;938.945049;923.6835443;1006.805556;1109.108108;939.4864865
19704;659.35;729.3747927;241.3897181;899.0909091;235.1380471;1277.856841;225.9221208;563.1104972;431.4530387;802.0723684;564.8421053;NA;NA;693.7764579;939.1706263;924.21174;1006.749126;1110;940.5
19705;659.38;730.8020305;240.8375635;901.4126126;232.954955;1276.020056;217.2682353;563.2113402;431.9347079;802.2048193;566.0783133;NA;NA;694.2547136;939.159196;924.2287582;1006.854757;1108.662162;939.4864865
19706;659.42;732.8830964;240.2527646;904.5742574;230.6188119;1274.87344;205.751742;561.7939509;431.9177694;802.0266667;564.7133333;NA;NA;693.8756571;939.0676092;924.4279661;1006.781427;1110;941
19707;659.45;734.875817;240.0653595;906.1251956;229.5289515;1273.524649;201.4767074;563.9184028;431.5034722;802.0733333;564.7666667;NA;NA;693.9858388;939.0413943;923.5105485;1006.822433;1109;939
19708;659.48;736.6828479;239.8640777;908.6666667;228.1075269;1271.755245;199.8339161;563.9582609;431.4686957;802.0973154;564.8322148;NA;NA;694.080574;938.9933775;924.1385281;1006.867605;1109;939
19709;659.52;739.4245439;239.5555556;911.7009346;225.2242991;1270.476754;200.9526316;562.6708633;431.8489209;802.0503356;564.704698;NA;NA;694.1739606;938.904814;924.312766;1006.801773;1107;935
19710;659.55;741.9647266;239.5167549;913.4958124;223.438861;1270.10828;200.3510262;563.6509599;431.6064572;802.0733333;564.7666667;NA;NA;694.4477212;939.0075067;923.8850325;1006.859725;1108.115385;937.0480769
19711;659.58;743.3684211;239.3245614;916.307815;221.7958533;1269.617284;201.6222222;562.7187405;431.7914018;802.0503356;564.704698;NA;NA;694.0212418;939.0691721;924.0466102;1006.798376;1107.97971;936.9333333
19712;659.62;744.5996473;239.8289242;917.5;220.5;1269.967742;197.3225806;562.4368231;431.9115523;802.0503356;564.704698;NA;NA;694.3280911;938.9126898;924.0787234;1006.803901;1107.97971;936.9333333
19713;659.65;745.0700855;239.8068376;920.2799353;217.8300971;1271;192.5;562.5125;431.9178571;802.0733333;564.7666667;NA;NA;694.0409042;939.1071044;923.9871795;1006.828704;1108.148148;936.9444444
19714;659.68;744.5344507;239.5176909;923.6125212;215.5194585;1272;191.5;564.7035385;431.0032709;802.0034014;564.8707483;NA;NA;694.1544276;938.9184665;924.9016393;1006.557036;1108.639847;938.2681992
19715;659.72;744.6136752;239.157265;926.2940171;213.2940171;1172.5;160.5;564.6160558;431.1247818;802.1184211;564.8092105;NA;NA;693.9049676;939.2883369;923.3319058;1006.872234;1109.006734;938.952862
19716;659.75;744.5344507;239.5176909;927.8723051;210.9386401;NA;NA;564.4325744;431.1798015;802.1184211;564.8092105;NA;NA;694.3131094;938.9734561;924.5954357;1006.611687;1109.391941;939.2234432
19717;659.78;744.5344507;239.5176909;929.4082935;208.9441786;NA;NA;564.7274561;431.1423221;802.1578947;564.7236842;NA;NA;694.3361992;939.0594662;923.5289079;1006.844397;1109.489583;939.1770833
19718;659.82;744.5344507;239.5176909;931.5938511;207.8964401;1154.900498;174.9004975;564.7594681;431.1480197;802.1184211;564.8092105;NA;NA;694.4867978;939.0460748;924.6659664;1006.636204;1109.391941;939.2234432
19719;659.85;744.5344507;239.5176909;935.4742952;205.5257048;1151.812325;177.5434174;564.9243867;431.0585859;802.1405229;564.7777778;NA;NA;694.4289793;938.9461099;924.5052192;1006.627001;1109.108108;939.4864865
19720;659.88;744.5344507;239.5176909;937.5353535;204.530303;NA;NA;564.102916;431.4931389;802.1405229;564.7777778;NA;NA;694.327432;939.0645565;924.6304802;1006.616562;1109.114286;938.9571429
19721;659.92;744.5344507;239.5176909;938.6784512;202.6717172;NA;NA;563.8898576;431.4739901;802.0704698;564.4295302;NA;NA;694.1237678;938.9512596;924.6783505;1006.584192;1109.114286;938.9571429
19722;659.95;744.4607843;239.4215686;940.108156;200.5638298;1150.152104;179.1521036;563.9390244;431.4268293;802.0890411;564.2945205;NA;NA;694.0727405;938.9783597;924.8636364;1006.565771;1109.114286;938.9571429
19723;659.99;744.4991708;239.3349917;939.6070175;198.0631579;1152.439024;177.0121951;564.4797178;431.1031746;802.0890411;564.2945205;NA;NA;693.9872828;938.9426831;924.8049281;1006.559206;1106.116279;933.122093
19724;660.02;744.4110032;239.3867314;938.890625;197.5260417;1154.468254;175.3888889;563.7643098;431.7710438;802.0945946;564.4189189;NA;NA;694.2462121;938.9853896;923.1781116;1006.896638;1106.116279;933.122093
19725;660.05;743.5833333;239.3921569;936.8513302;197.6322379;1155.5;174;564.3504425;431.1513274;802.0241379;564.4068966;NA;NA;693.9881338;939.0059331;924.7360825;1006.571821;1106.116279;933.122093
19726;660.09;743.6601942;239.3786408;934.9532428;197.1010558;1155.631373;173.6313725;561.524237;432.3725314;802.1233333;564.4511111;NA;NA;694.0887097;938.8672043;923.9247312;1006.860932;1104;929
19727;660.12;743.6601942;239.3786408;934.0648148;196.5555556;1154.152104;175.1521036;562.9559803;431.9472922;802.1223776;563.8601399;NA;NA;693.9902913;938.9757282;925.2075472;1006.596087;1104;929
19728;660.15;743.8697124;239.6226734;931.9877836;196.5532286;1150.067568;179.5405405;563.371762;431.8832906;802.1177856;563.9988221;NA;NA;694.2050597;938.9827187;924.0217391;1006.888768;1104;929
19729;660.19;743.7817869;239.6185567;929.0377668;196.0968801;NA;NA;563.3854256;431.8593794;802.1122449;564.2585034;NA;NA;694.0043103;939.0215517;923.9181034;1006.872486;1104;929
19730;660.22;743.7817869;239.6185567;926.8430335;195.659612;NA;NA;564.5651408;431.1091549;802.1122449;564.2585034;NA;NA;694.2599356;938.8426423;924.1268817;1006.850179;1107.426501;935.8033126
19731;660.25;743.7817869;239.6185567;924.9709402;196.5162393;NA;NA;564.7527166;431.082232;802.1122449;564.2585034;NA;NA;694.2827476;939.0319489;924.0946237;1006.856631;1107.426501;935.8033126
19732;660.29;743.8401361;239.6020408;920.8640596;196.2160149;NA;NA;564.7482143;430.9901786;802.1122449;564.2585034;NA;NA;694.0580795;939.1403884;923.8012821;1006.847934;1107.426501;935.8033126
19733;660.32;743.9503546;239.4468085;917.4231434;196.2279793;NA;NA;564.4812834;431.0606061;802.1122449;564.2585034;NA;NA;694.047086;939.17715;924.1425486;1006.87113;1107.426501;935.8033126
19734;660.35;743.9503546;239.4468085;914.546875;195.9635417;1142.540541;186.4594595;564.475;431.0633929;802.1122449;564.2585034;NA;NA;693.9695024;939.2225789;924.2043011;1006.856631;1107.426501;935.8033126
19735;660.39;743.0798611;239.46875;910.4635417;195.0364583;1139.038855;190.6768916;564.5686275;431.0142602;802.1122449;564.2585034;NA;NA;694.1683556;939.0360889;923.7787234;1006.827305;1107.426501;935.8033126
19736;660.42;742.991274;239.4363002;908.0721649;194.4278351;1139.889535;189.6860465;564.594306;431.0311388;802.1648999;564.7396938;NA;NA;694.1017975;939.1503826;924.2844828;1006.835848;1107.426501;935.8033126
19737;660.45;742.7689769;239.2161716;905.0535406;193.3644214;1140.227273;189.1688312;563.72;431.553913;802.1883041;564.5871345;NA;NA;694.2155816;938.8820704;925.5209205;1006.570781;1107.426501;935.8033126
19738;660.49;743.1318681;238.8498168;902.325723;192.0380518;1339.078947;193;560.5063704;432.8788148;802.4784946;567.2365591;NA;NA;694.1112866;939.11076;923.5119306;1006.879248;1110.391813;941.1169591
19739;660.52;743;238.1105072;898.6143791;191.5441176;1292.929825;240.4657097;560.5198094;432.8400357;802.5582011;567.1005291;NA;NA;694.3427105;939.0201699;924.0305011;1006.872186;1106.268041;933.5257732
19740;660.55;743.0537634;238.0376344;895.4048866;191.08726;1295.473773;239.5617597;563.9357639;431.4470486;802.5054348;567.1630435;NA;NA;694.0019431;939.0893835;924.1255507;1006.902717;NA;NA
19741;660.59;742.9690346;237.9854281;892.9425287;190.9233716;1297.526227;239.4382403;563.8893058;431.0140713;801.6340136;564.2176871;1250.627628;564.4897898;694.0275862;938.9437666;917.9090909;1004.878788;1249.5;788.5
19742;660.62;742.5880342;237.9504274;889.8409091;191.0795455;1299.998004;238.8942116;563.8257576;430.9962121;801.6721088;564.1482993;1217.518442;507.2739977;694.2561955;938.6153578;911.6565144;999.6315567;1143;807
19743;660.65;742.8148148;237.4141414;886.3085106;190.2198582;1303.830266;237.7566462;565.8944444;429.1877778;801.6638054;563.7310443;1221.177288;505.1147876;693.5563991;938.5954447;NA;NA;1185.048148;815.937963
19744;660.69;743.2204586;237.7336861;883.13371;190.787194;1306.966068;236.99002;562.7102742;431.3088867;801.7451852;563.7185185;1232.788278;504.9846154;693.4140292;939.5084212;924.755787;1007.063272;1182.672414;814.9310345
19745;660.72;743.2204586;237.7336861;880.4119658;190.9504274;1310.5;237;562.6432866;431.3517034;801.7425595;563.6160714;1233.688301;504.7099359;693.7723173;939.344377;924.6345733;1006.880379;1138.195155;972.1318977
19746;660.75;743.0957447;237.6400709;879.0133333;190.7885714;1313.53407;236.9797422;563.2952183;430.8555094;801.7614534;563.2401264;1233.762945;504.6391586;693.5211346;939.3731924;925.4655963;1006.933104;1137.606235;971.5664269
19747;660.79;743.0957447;237.6400709;875.7677903;190.1910112;1317.341131;236.4346979;563.127572;430.9588477;801.784141;563.5741557;1233.762945;504.6391586;693.2103108;939.6240462;942.9449153;1006.025424;1146.35942;976.7797101
19748;660.82;743.1387387;237.6630631;873.8988764;190.1535581;1320.37766;235.8705674;563.127572;430.9588477;801.7959502;563.135514;1233.645682;504.6440678;693.6886775;939.3523596;934.1625;1007.729167;1146.928222;977.272454
19749;660.86;743.2267343;238.0626058;871.4677419;189.9247312;1324.543956;234.0769231;562.916234;431.0128072;801.7802691;563.5754858;1233.645682;504.6440678;693.9562058;939.0043985;939.039801;1007.141791;1143.49256;975.9970238
19750;660.89;743.6036036;238.0036036;870.7801418;188.6702128;1327.02381;233.0416667;561.841286;431.6575296;801.7830941;563.1754386;1234.560487;504.6022628;694.6887983;938.6276451;937.893617;1007.462766;1137.898855;972.2156489
19751;660.92;744.0072072;237.7621622;868.0549645;186.5691489;1329.521277;231.5851064;562.0989423;431.5267827;801.7138643;563.6283186;1234.585492;504.6122625;694.3692603;938.8758886;937.8244681;1007.478723;1136.439863;971.1786942
19752;660.96;743.6952381;237.7485714;866.6738351;185.9301075;1332.132216;230.6070764;562.2107793;431.4672159;801.7138643;563.6283186;1234.130041;504.7127572;694.2473674;938.9481141;938.0053763;1007.462366;1136.441684;971.1939268
19753;660.99;743.5568401;237.7630058;866.8146168;184.6595365;1334.957895;228.9263158;561.7389558;431.8062249;801.733631;563.5714286;1234.126437;504.7422003;694.2906178;938.9942792;937.9513514;1007.483784;1136.459037;970.996873
19754;661.02;743.5568401;237.7630058;866.7741935;182.797491;1337.070812;227.0017271;562.5565812;431.2591453;801.6914729;563.1984496;1234.126437;504.7422003;694.2657477;939.01704;939.040404;1007.166667;1138.04345;972.460441
19755;661.06;743.5561905;237.7657143;866.3023679;181.132969;1339.033708;225.5337079;562.8394415;431.052007;801.6914729;563.1984496;1234.126437;504.7422003;694.2992842;938.903463;939.2272727;1007.131313;1136.931198;971.3641756
19756;661.09;743.5795455;237.7405303;865.8588235;180.1960784;1342.674464;223.3118908;562.8164049;431.0457243;801.6914729;563.1984496;1234.126437;504.7422003;694.662752;938.6727344;939.6958763;1007.072165;1136.801881;971.2228101
19757;661.12;743.6348315;237.6985019;865.9964539;177.6879433;1345.265597;221.2602496;563.2133758;430.8651805;801.6914729;563.1984496;1234.106209;504.7263072;694.8053782;938.6492552;938.5081967;1007.39071;1136.784759;971.1960442
19758;661.16;743.6647834;237.7118644;867.4659091;176.5625;1347.439024;219.4939024;562.9462025;431.0327004;801.7627628;563.5585586;1234.232172;504.7097844;693.8982794;939.2669692;938.5081967;1007.39071;1137.898524;972.2509225
19759;661.19;743.5790476;237.6380952;867.1279279;174.3855856;1348.969892;218.4924731;563.643018;430.3716216;801.7627628;563.5585586;1234.185185;504.5968013;693.7348528;939.3468186;938.4891304;1007.38587;1136.858131;971.2266436
19760;661.22;743.5047619;237.5638095;866.7747748;172.6630631;1350.935588;216.0273752;563.7163443;430.2942738;801.671275;563.2611367;1234.191201;504.571912;693.5406434;939.3904436;938.4891304;1007.38587;1136.825588;971.2329317
19761;661.26;743.265233;237.6792115;866.4693878;170.5459184;1351.259259;214.3256173;563.7567465;430.2846826;801.671275;563.2611367;1234.211221;504.6938944;693.3246262;939.5176983;957;1003;1136.806338;971.2288732
19762;661.29;743.04;237.91;866.495637;168.6736475;1351.47016;213.007278;561.7111111;431.4116576;801.7087087;563.6306306;1234.356003;504.6952141;692.9004721;939.7831917;938.1058201;1007.410053;1138.379449;972.2807018
19763;661.32;743.0757576;237.1430976;865.9643494;167.42959;1351.295567;211.9228243;560.1882684;432.3294696;801.7087087;563.6306306;1234.092547;504.7248157;693.1028108;939.7508017;938.1223404;1007.414894;1138.427237;972.2895772
19764;661.36;743.1239531;237.1641541;864.6582064;164.4906937;1350.778295;211.3751938;563.3120487;430.5458001;801.733631;563.5714286;1234.145425;504.6674837;692.978306;939.8639879;938.1058201;1007.410053;1137.85957;971.8315842
19765;661.39;743.6329787;237.0851064;863.9655172;161.1800766;1350.621212;210.7727273;564.201744;429.9960365;801.7378788;563.7;1234.116585;504.6486043;693.0397276;939.7724177;938.1223404;1007.414894;1138.189003;972.0805106
19766;661.42;743.5812395;236.4941374;864.2845528;159.8617886;1349.789555;210.3886329;563.3470476;430.5230476;801.7540453;563.2135922;1233.636436;504.7040573;693.0509077;939.867303;925.6103118;1007.105516;1138.182716;972.097284
19767;661.46;743.6865672;234.6401327;865.8817829;158.0348837;1349.318555;210.2873563;563.2086168;430.6133787;801.7675841;563.6880734;1233.619161;504.7268409;693.6517059;939.6073709;925.7465116;1006.97907;1138.301795;972.2062106
19768;661.49;743.5644891;233.6314908;868;155.5;1348.318841;209.9565217;564.2595238;429.9214286;801.7087087;563.6306306;1233.60966;504.6840855;694.0760518;938.8807983;923.7587629;1006.780069;1138.200193;972.1254221
19769;661.52;743.0870279;233.0771757;869.46593;155.1197053;1347.382066;210.3918129;564.0633641;430.2281106;801.8210181;563.318555;1233.663469;504.7146283;694.3417352;938.843653;924.7893661;1006.573279;1138.548592;972.32198
19770;661.56;743.1127451;232.1928105;870.9546248;154.9336824;1347.197605;209.6786427;564.4339321;429.8159681;801.7087087;563.6306306;1233.60966;504.6840855;694.4492437;938.5848369;926.0137255;1006.274183;1147.699512;977.7434146
19771;661.59;744.0364842;231.1077944;871.9808028;154.9179756;1346.588235;209.3921569;561.6321962;431.6982942;801.7378788;563.7;1233.479505;504.8329466;693.7761983;939.1518134;925.6008147;1006.398846;1147.942728;977.9076577
19772;661.62;744.0364842;229.1077944;872.8553114;154.5897436;1346.511628;209.5232558;564.8400474;429.6623223;801.7087087;563.6306306;1233.465116;504.7682171;648.8947368;949.1325536;1024.54767;920.0551971;1148.012797;978.0237203
19773;661.66;744.5;228.5;872.9143389;155.3147114;1346.360465;208.6627907;565.3675799;429.5821918;801.7422222;563.5348148;1233.465116;504.7682171;615.3756004;953.7380724;NA;NA;1148.528056;978.5027778
19774;661.69;745.5456238;227.5791434;873.3608059;154.9010989;1346.100629;208.3186583;562.42959;431.1632799;801.7165932;563.7209985;1233.259344;504.9183829;610.55;971.4791667;NA;NA;1166.185221;987.6057486
19775;661.73;745.5456238;227.5791434;872.8888889;155.3037037;1345.356863;207.6235294;563.0833333;430.9155983;801.7017544;563.6842105;1233.35839;504.889142;608.9;971.7055556;NA;NA;1187.739977;861.60252
19776;661.76;745.0803419;226.0290598;872.4691358;155.5590829;1344.932059;207.4861996;563.0362473;430.9253731;801.7165932;563.7209985;1233.311413;504.9100529;608.8888889;971.8395062;NA;NA;1189.131401;861.9748792
19777;661.79;744.5423143;225.0811744;871.8498168;156.4175824;1343.914046;206.6205451;562.9722222;430.9433761;801.8649635;563.9489051;1232.789397;504.9680465;608.3333333;971.929078;NA;NA;1189.553696;861.2622036
19778;661.83;744.0998217;224.5258467;871.4418605;156.4069767;1342.938889;205.3925926;562.6733686;431.0776014;801.8649635;563.9489051;1232.919643;504.8340774;611.6;971.7111111;NA;NA;1189.658882;861.1082803
19779;661.86;744.2129145;222.8376963;871.2182131;156.233677;1342.327004;204.2236287;562.6994016;431.0700458;801.8649635;563.9489051;1232.733628;504.9521707;611.0833333;971.7638889;NA;NA;1189.097678;861.0211749
19780;661.89;744.4567901;221.0987654;871.1975945;156.2646048;1341.398323;203.0922432;562.7106918;431.1383648;801.7166667;564.0461538;1232.747985;504.9721612;611.5;972;NA;NA;1190.240098;860.6398537
19781;661.93;744;220.1782178;871.0881834;156.2098765;1340.578313;202.3493976;562.7846639;431.0556723;801.6759259;563.7142857;1232.786026;504.9839884;605;972;NA;NA;1189.95841;860.640367
19782;661.96;743.5;217.5;871.0706522;156.2898551;1340.362319;201.1407867;562.7153873;431.1265335;801.6759259;563.7142857;1232.730263;504.9839181;597;971;NA;NA;1190.012346;860.6901235
19783;661.99;743.6969697;216.7789661;870.6941392;156.2271062;1339.42094;200.0384615;562.5012165;431.2374001;801.8777778;563.6592593;1232.790749;504.9728341;597;971;NA;NA;1189.560024;860.7934186
19784;662.03;743.8927973;215.1792295;870.6941392;156.2271062;1338.447983;199.0679406;562.4696497;431.2500867;801.8777778;563.6592593;1232.790749;504.9728341;649.8888889;955.4444444;NA;NA;1190.879772;860.7623932
19785;662.06;743.8105263;214.5666667;870.6941392;156.2271062;1337.394683;197.6605317;562.4516934;431.1383244;801.9357143;563.9928571;1232.790749;504.9728341;648.5;956;NA;NA;1190.572664;860.7675894
19786;662.09;742.7961905;213.2038095;870.6520947;156.1948998;1336.474946;196.043573;563.5725108;430.5551948;801.6757458;563.7652399;1232.802128;505.1475177;651.7719298;954.8245614;NA;NA;1189.842135;861.3242476
19787;662.13;741.8014184;212.751773;870.5;157;1336;195;563.7129032;430.4924731;801.6757458;563.7652399;1232.802128;505.1049645;664.5185185;950.2148148;NA;NA;1191.331269;860.8998968
19788;662.16;741;212;870;157.5;1334.993506;193.4393939;563.4385593;430.6927966;801.8649635;564.2773723;1232.832627;505.1617232;664.5185185;950.2148148;NA;NA;1189.777778;861.2962963
19789;662.19;740.47;210.545;869.9083821;157.9512671;1334.540918;192.3912176;563.7194861;430.5310493;801.8649635;564.2773723;1232.770386;505.1058655;665.8666667;950.2333333;NA;NA;1189.798105;861.5908822
19790;662.23;739.285205;209.2442068;869.1434343;158.6585859;1332.668663;190.3872255;562.0925926;431.4886831;801.8913043;564.2971014;1232.778017;505.121408;665.552381;950.2666667;NA;NA;1189.811646;861.5733809
19791;662.26;738.4680851;208.0425532;868.122093;159;1332.525641;189.9017094;563.7123973;430.5366202;801.8649635;564.2773723;1232.787554;505.1444921;664;951;NA;NA;1189.584928;861.2655072
19792;662.29;738.1407035;206.8726968;867.5930233;159.501938;1331.461538;188.0384615;563.2627119;430.7754237;801.8913043;564.2971014;1232.787554;505.1444921;664;951;NA;NA;1188.84375;861.2996324
19793;662.33;737.8380414;205.1902072;867.1446886;159.5897436;1330.5;187;563.4440917;430.6917108;801.8913043;564.2971014;1233.105856;504.8978979;664.5;951;NA;NA;1188.752609;861.2394107
19794;662.36;736.9422719;204.1098696;866.992381;160.0666667;1328.637681;184.8592133;562.3125213;431.3688161;801.8913043;564.2971014;1233.127803;504.9185351;664.5;951;NA;NA;1188.233204;861.0529716
19795;662.39;736.4223301;203.538835;866.3619048;160.6685714;1328.083779;184.4081996;562.313886;431.3456158;801.8977273;564.6464646;1233.119369;504.9384384;664.5;951;NA;NA;1188.888685;861.2452599
19796;662.43;735.9470085;202.6136752;866.0418944;160.5938069;1326.795414;182.680776;562.5246914;431.2572016;802.0678788;564.6739394;1232.947137;504.9706314;665;951;NA;NA;1188.47193;861.4783626
19797;662.46;735.5147287;201.096124;865.9022989;161.0632184;1325.472371;181.9750446;563.1720648;431.0688259;802.0036232;564.6690821;1232.926724;505.1321839;643.7777778;955.7555556;NA;NA;1186.777024;859.7385798
19798;662.49;734.8623549;199.1824212;865.9180952;161.2914286;1324.418018;180.9315315;562.8191972;431.1082024;801.7407407;564.0631001;1231.362934;505.2728443;644.2063492;954.6984127;NA;NA;1184.708551;858.8181501
19799;662.53;733.912844;198.6055046;865.9534451;162.1713222;1323.418478;180.0199275;562.3946281;431.3347107;801.7142857;564.0789116;1231.304543;505.2955854;676;946;NA;NA;1181.632363;855.160009
19800;662.56;732.880531;197.0486726;866.2403101;163.2170543;1322.488029;178.8692449;562.6873955;431.2791708;801.7407407;564.0631001;1231.316406;505.2434896;677.4957265;944.2777778;NA;NA;1111.58;931.1
19801;662.6;732.3551402;196.1728972;866.7562724;164.3100358;1320.880682;177.0662879;562.8285714;431.1785714;801.8880105;564.0606061;1231.282353;505.230719;677.3251029;944.1440329;NA;NA;NA;NA
19802;662.63;731.875;194.7361111;866.8537037;165.4666667;1319.529412;175.5980392;563.7681159;430.5719335;801.7407407;564.0631001;1231.74715;505.1448692;677.3846154;943.5512821;NA;NA;1217;839
19803;662.66;731.5147059;194.4411765;865.840824;167.3183521;1318.253333;174.625;563.4976777;430.6305824;801.7276265;564.5499351;1233.345291;505.0403587;676.9056604;943.8616352;NA;NA;1216.5;839.5
19804;662.7;730.3452991;193.1726496;865.1238616;168.5992714;1316.689354;173.8708551;562.7734024;431.1775475;801.8544776;564.4577114;1233.222711;505.1391941;677.6410256;943.4923077;NA;NA;NA;NA
19805;662.73;729.316913;192.5632184;864.0249554;170.4723708;1315.558464;172.9162304;562.875;431.1446281;801.7877653;563.8938826;1231.572478;505.1536406;679.1333333;942.7719298;NA;NA;NA;NA
19806;662.76;728.8861789;192.1544715;862.9010989;171.3608059;1314.052381;171.4857143;561.8470668;431.6822652;801.8383459;563.7593985;1231.468872;505.3022049;678.7152104;942.8673139;NA;NA;1199.5;787.5
19807;662.8;728.8861789;192.1544715;860.5276292;172.9750446;1312.16821;170.4305556;562.8858025;431.2047325;801.7824427;563.7709924;1231.513672;505.2890625;680.8380952;942.552381;NA;NA;1243.718876;1001.251004
19808;662.83;728.9715994;192.1061286;858.3333333;174.2681992;1311.521886;169.6212121;562.2894292;431.5558933;801.8383459;563.7593985;1231.468872;505.3022049;681.0797101;941.8623188;NA;NA;1243.698765;1001.646914
